id,player_api_id,player_name,player_fifa_api_id,birth_date,height,weight,age
1038,200964,Athanasios Petsos,198849,6/5/1991 0:00,182.88,176,20
1039,70959,Athanassios Papazoglou,192688,3/30/1988 0:00,195.58,203,21
1040,26785,Atiba Hutchinson,134744,2/8/1983 0:00,187.96,161,19
1041,184591,Atila Turan,195256,4/10/1992 0:00,175.26,174,19
1042,72813,Atsuto Uchida,191541,3/27/1988 0:00,175.26,154,20
1043,93184,Audrius Ksanavicius,184612,1/28/1977 0:00,170.18,148,21
1044,184100,Augusto Da Silva,208198,11/17/1983 0:00,172.72,170,22
1045,72623,Augusto Fernandez,176915,4/10/1986 0:00,177.8,157,20
1046,185699,Augusto Pereira Loureiro,209471,8/30/1987 0:00,180.34,168,21
1047,351063,Aurelian Chitu,215601,3/25/1991 0:00,182.88,176,35
1048,26261,Aurelien Capoue,163596,2/28/1982 0:00,185.42,163,33
1049,56916,Aurelien Chedjou,183284,6/20/1985 0:00,182.88,190,32
1050,46228,Aurelien Collin,184664,3/8/1986 0:00,187.96,168,29
1051,45778,Aurelien Joachim,175721,8/10/1986 0:00,185.42,181,31
1052,46430,Aurelien Montaroup,157306,12/19/1985 0:00,177.8,159,29
1053,34239,Austin McCann,1880,1/21/1980 0:00,180.34,181,29
1054,174203,Avi Rikan,216696,9/10/1988 0:00,170.18,141,26
1055,11569,Avi Strool,149315,9/18/1980 0:00,185.42,172,27
1056,361055,Avto,220166,10/3/1991 0:00,177.8,154,25
1057,27524,Axel Bellinghausen,166928,5/17/1983 0:00,182.88,168,25
1058,488297,Axel Borgmann,224661,7/8/1994 0:00,177.8,165,29
1059,352888,Axel N'Gando,208585,7/13/1993 0:00,177.8,157,27
1060,39591,Axel Witsel,177413,1/12/1989 0:00,185.42,161,27
1061,277821,Ayanda Patosi,203632,10/31/1992 0:00,175.26,148,26
1062,192770,Aymen Abdennour,198076,8/6/1989 0:00,187.96,185,23
1063,173466,Aymen Tahar,193715,10/2/1989 0:00,180.34,165,25
1064,411617,Aymeric Laporte,212218,5/27/1994 0:00,187.96,187,25
1065,33893,Ayoze Diaz Diaz,135656,5/25/1982 0:00,175.26,154,24
1066,75354,Ayoze Garcia Perez,175388,11/22/1985 0:00,172.72,159,23
1067,479020,Ayoze Perez,215590,7/23/1993 0:00,177.8,146,22
1068,119427,Aytac Sulu,223142,12/11/1985 0:00,182.88,176,26
1069,277779,Ayub Masika,204132,9/10/1992 0:00,170.18,146,21
1070,185386,Azbe Jug,202168,3/3/1992 0:00,190.5,203,22
1071,46580,Azubuike Oliseh,15715,11/18/1978 0:00,177.8,172,23
1072,313825,Baard Finne,209264,2/13/1995 0:00,172.72,148,26
1073,115798,Baba,192337,1/5/1988 0:00,177.8,165,22
1074,601783,Babacar Gueye,225368,12/31/1994 0:00,190.5,185,20
1075,362261,Babanco,196896,7/27/1985 0:00,180.34,163,24
1076,164703,Babatunde Luqmon Adekunle,190628,10/10/1984 0:00,177.8,163,21
1077,26111,Bacary Sagna,163419,2/14/1983 0:00,175.26,159,25
1078,26372,Badara Sene,169810,11/19/1984 0:00,190.5,170,21
1079,107416,Badis Lebbihi,183279,3/14/1990 0:00,180.34,176,22
1080,25539,Badr El Kaddouri,143419,1/31/1981 0:00,177.8,148,22
1081,26344,Bafetimbi Gomis,159145,8/6/1985 0:00,182.88,170,23
1082,150064,Baiano,175847,2/23/1987 0:00,177.8,152,30
1083,303139,Baissama Sankoh,205190,3/20/1992 0:00,180.34,161,21
1084,30691,Bakari Kone,137113,9/17/1981 0:00,162.56,134,21
1085,93488,Bakary Kone,183766,4/27/1988 0:00,187.96,176,21
1086,46417,Bakary Sako,179613,4/26/1988 0:00,182.88,198,19
1087,106013,Bakary Sare,187859,4/5/1990 0:00,185.42,170,20
1088,147960,Bakary Soro,179918,12/5/1985 0:00,185.42,163,19
1089,69509,Bakary Soumare,179702,11/9/1985 0:00,193.04,205,21
1090,46242,Bakaye Traore,163678,3/6/1985 0:00,185.42,170,22
1091,72374,Balazs Dzsudzsak,182879,12/23/1986 0:00,177.8,159,20
1092,9307,Balazs Toth,157278,9/24/1981 0:00,175.26,154,40
1093,488958,Balde Diao Keita,215785,3/8/1995 0:00,182.88,176,37
1094,150641,Baltasar Rigo,188550,6/26/1985 0:00,185.42,174,33
1095,40840,Banel Nicolita,165179,1/7/1985 0:00,177.8,157,30
1096,317932,Baptiste Aloe,208834,6/29/1994 0:00,182.88,165,30
1097,438167,Baptiste Guillaume,213839,6/16/1995 0:00,187.96,170,31
1098,26109,Baptiste Martin,172050,5/14/1985 0:00,185.42,179,28
1099,279175,Baptiste Reynet,204240,10/28/1990 0:00,185.42,187,27
1100,134233,Baptiste Schmisser,208395,2/26/1986 0:00,195.58,205,28
1101,39148,Baptiste Ulens,171152,7/24/1987 0:00,177.8,152,25
1102,174220,Barak Badash,164873,8/30/1982 0:00,185.42,165,26
1103,164137,Barge,193458,1/4/1984 0:00,175.26,152,27
1104,496646,Barnes Osei,222272,1/8/1995 0:00,177.8,146,25
1105,27733,Barreto,163979,7/12/1985 0:00,170.18,132,26
1106,161415,Barry Bannan,183540,12/1/1989 0:00,170.18,134,24
1107,45853,Barry Ditewig,148965,10/14/1977 0:00,190.5,198,23
1108,142282,Barry Douglas,200443,9/4/1989 0:00,175.26,141,25
1109,24978,Barry Ferguson,43020,2/2/1978 0:00,177.8,163,25
1110,45833,Barry Maguire,187830,10/27/1989 0:00,180.34,176,22
1111,32413,Barry Nicholson,838,8/24/1978 0:00,170.18,128,22
1112,32455,Barry Robson,46014,11/7/1978 0:00,180.34,168,24
1113,32665,Barry Wilson,14180,2/16/1972 0:00,180.34,170,24
1114,163227,Bart Biemans,184634,3/14/1988 0:00,182.88,187,21
1115,37889,Bart Buysse,176018,10/16/1986 0:00,177.8,154,23
1116,37839,Bart Deelkens,34437,4/25/1978 0:00,187.96,185,23
1117,38371,Bart Goor,5547,4/9/1973 0:00,182.88,176,21
1118,21744,Bart Goossens,139738,1/5/1985 0:00,182.88,150,21
1119,680011,Bart Nieuwkoop,226662,3/7/1996 0:00,182.88,168,22
1120,614453,Bart Ramselaar,227633,6/29/1996 0:00,177.8,161,23
1121,188089,Bart Schenkeveld,198177,8/28/1991 0:00,182.88,176,20
1122,586678,Bart Straalman,228870,8/28/1996 0:00,193.04,168,21
1123,110128,Bart van Brakel,184554,4/5/1987 0:00,170.18,154,18
1124,46056,Bart van Hintum,209378,1/16/1987 0:00,177.8,165,19
1125,150589,Bart Vriends,216193,5/9/1991 0:00,187.96,179,19
1126,25551,Bartholomew Ogbeche,49486,10/1/1984 0:00,177.8,172,23
1127,68786,Bartlomiej Babiarz,190690,2/3/1989 0:00,167.64,134,22
1128,450742,Bartlomiej Dragowski,215502,8/19/1997 0:00,190.5,190,19
1129,69374,Bartlomiej Konieczny,148758,6/9/1981 0:00,193.04,203,21
1130,206830,Bartlomiej Pawlowski,201114,11/13/1992 0:00,177.8,154,18
1131,463843,Bartlomiej Smuczynski,220587,8/25/1995 0:00,175.26,152,18
1132,198099,Bartosz Bereszynski,199763,7/12/1992 0:00,182.88,172,30
1133,69616,Bartosz Iwan,165010,4/18/1984 0:00,187.96,163,29
1134,579206,Bartosz Jaroch,229730,1/25/1995 0:00,182.88,159,27
1135,115006,Bartosz Kaniecki,200975,7/11/1988 0:00,195.58,201,26
1136,433675,Bartosz Kapustka,216003,12/23/1996 0:00,177.8,148,24
1137,206662,Bartosz Kopacz,201081,5/12/1992 0:00,187.96,185,23
1138,33804,"Bartosz Lawa,25",148762,2/26/1979 0:00,175.26,150,21
1139,182075,Bartosz Rymaniak,189924,11/13/1989 0:00,187.96,176,22
1140,155256,Bartosz Salamon,189558,5/1/1991 0:00,195.58,196,21
1141,34266,Bartosz Slusarski,148478,12/11/1981 0:00,185.42,185,20
1142,275573,Bartosz Spiaczka,223731,8/19/1991 0:00,182.88,154,22
1143,275739,Bartosz Szeliga,213423,1/10/1993 0:00,182.88,174,25
1144,104045,Bas Dost,189068,5/31/1989 0:00,195.58,187,20
1145,467480,Bas Kuipers,217585,8/17/1994 0:00,180.34,163,20
1146,26463,Bas Roorda,2162,2/13/1973 0:00,193.04,196,25
1147,27168,Bas Sibum,28061,12/26/1982 0:00,182.88,170,20
1148,155534,Bastian Oczipka,189390,1/12/1989 0:00,185.42,192,21
1149,27293,Bastian Reinhardt,11114,11/19/1975 0:00,193.04,207,21
1150,118386,Bastian Schulz,189265,7/10/1985 0:00,182.88,170,19
1151,30872,Bastian Schweinsteiger,121944,8/1/1984 0:00,182.88,174,19
1152,165825,Bastian Weiser,193093,6/19/1990 0:00,175.26,150,22
1153,25863,Bastien Geiger,170786,2/26/1985 0:00,177.8,159,27
1154,178284,Bavon Tshibuabua,193518,7/17/1991 0:00,177.8,157,26
1155,306913,Baye Oumar Niasse,208339,4/18/1990 0:00,182.88,181,23
1156,34054,Baykal Kulaksizoglu,2655,5/12/1983 0:00,185.42,170,23
1157,210065,Bebe,166074,7/12/1990 0:00,190.5,183,23
1158,91473,"Bedi Bastien Buval,29",169508,6/16/1986 0:00,187.96,181,22
1159,66929,Beg Ferati,186400,11/10/1986 0:00,187.96,179,22
1160,40536,Behrang Safari,163670,2/9/1985 0:00,182.88,170,22
1161,210015,Bekim Balaj,199563,1/11/1991 0:00,185.42,190,20
1162,24399,Ben Alnwick,163621,1/1/1987 0:00,182.88,176,30
1163,155936,Ben Amos,173531,4/10/1990 0:00,193.04,168,24
1164,276121,Ben Davies,205923,4/24/1993 0:00,180.34,157,21
1165,24147,Ben Foster,163155,4/3/1983 0:00,193.04,198,24
1166,198372,Ben Gordon,186194,3/2/1991 0:00,180.34,146,21
1167,360108,Ben Greenhalgh,216211,4/16/1992 0:00,182.88,157,20
1168,696404,Ben Hall,226454,1/16/1997 0:00,185.42,172,23
1169,45571,Ben Hamer,170008,11/20/1987 0:00,193.04,172,23
1170,103888,Ben Hutchinson,186829,11/27/1987 0:00,180.34,179,18
1171,240538,Ben Mee,189682,9/23/1989 0:00,180.34,163,19
1172,470720,Ben Richards-Everton,225191,10/17/1991 0:00,190.5,181,19
1173,209413,Ben Rienstra,200424,6/5/1990 0:00,182.88,174,18
1174,47552,Ben Sahar,179960,8/10/1989 0:00,180.34,159,19
1175,40651,Ben Turner,169843,8/21/1988 0:00,193.04,201,19
1176,22991,Ben Watson,160292,7/9/1985 0:00,177.8,152,23
1177,22962,Ben Williams,138786,8/27/1982 0:00,187.96,190,18
1178,45749,Benat Etxebarria,177600,2/19/1987 0:00,175.26,159,19
1179,643982,Bence Mervo,228931,3/5/1995 0:00,185.42,183,19
1180,36147,Benedikt Fernandez,177465,1/8/1985 0:00,182.88,176,21
1181,68253,Benedikt Hoewedes,179784,2/29/1988 0:00,187.96,181,20
1182,35875,Benedikt Pliquett,150389,12/20/1984 0:00,198.12,209,20
1183,246571,Benedikt Roecker,205451,11/19/1989 0:00,198.12,198,18
1184,435683,Benedikt Saller,210004,9/22/1992 0:00,180.34,154,20
1185,163160,Bengali-Fode Koita,189561,10/21/1990 0:00,185.42,190,35
1186,659463,Beni Badibanga,227857,2/19/1996 0:00,175.26,154,32
1187,232253,Benik Afobe,202052,2/12/1993 0:00,182.88,170,27
1188,289248,Benito Raman,200429,11/7/1994 0:00,172.72,134,25
1189,148830,Benjamin Andre,190674,8/3/1990 0:00,180.34,168,24
1190,38599,Benjamin Baltes,136040,3/30/1984 0:00,177.8,154,25
1191,277390,Benjamin Boulenger,204196,3/1/1990 0:00,187.96,176,21
1192,441871,Benjamin Bourigeaud,214097,1/14/1994 0:00,177.8,146,24
1193,89475,Benjamin Brou Angoua,196580,11/28/1986 0:00,182.88,159,22
1194,210404,Benjamin Corgnet,200966,4/6/1987 0:00,180.34,165,20
1195,42706,Benjamin De Ceulaer,122792,12/19/1983 0:00,175.26,163,20
1196,38285,Benjamin De Wilde,167508,4/7/1986 0:00,185.42,168,20
1197,39871,Benjamin Delacourt,223222,9/10/1985 0:00,177.8,170,22
1198,22343,Benjamin Fischer,144071,10/19/1980 0:00,175.26,157,23
1199,26227,Benjamin Gavanon,120305,8/9/1980 0:00,180.34,165,27
1200,40718,Benjamin Genton,107280,5/20/1980 0:00,187.96,159,22
1201,681383,Benjamin Henrichs,228579,2/23/1997 0:00,182.88,172,22
1202,145536,Benjamin Huebner,189433,7/4/1989 0:00,193.04,187,20
1203,32596,Benjamin Huggel,15402,7/7/1977 0:00,190.5,198,21
1204,210146,Benjamin Jeannot,193226,1/22/1992 0:00,182.88,168,23
1205,36518,Benjamin Kessel,203445,10/1/1987 0:00,190.5,176,21
1206,27948,Benjamin Kibebe,10468,8/13/1981 0:00,187.96,183,18
1207,141126,Benjamin Kirsten,203158,6/2/1987 0:00,182.88,168,18
1208,27484,Benjamin Koehler,104101,8/4/1980 0:00,172.72,152,19
1209,394472,Benjamin Kololli,211903,5/15/1992 0:00,180.34,168,19
1210,148294,Benjamin Lambot,163640,5/2/1987 0:00,187.96,172,20
1211,210114,Benjamin Lecomte,200726,4/26/1991 0:00,185.42,172,20
1212,181619,Benjamin Leroy,197641,4/7/1989 0:00,185.42,163,18
1213,42258,Benjamin Luethi,177800,11/30/1988 0:00,175.26,157,18
1214,280965,Benjamin Mendy,204884,7/17/1994 0:00,185.42,165,19
1215,104406,Benjamin Mokulu Tembe,187038,10/11/1989 0:00,187.96,187,20
1216,246330,Benjamin Morel,202753,6/10/1987 0:00,180.34,154,21
1217,131995,Benjamin Moukandjo,185090,11/12/1988 0:00,180.34,163,20
1218,26224,Benjamin Nicaise,116346,9/28/1980 0:00,182.88,185,19
1219,26420,Benjamin Nivet,3665,1/2/1977 0:00,177.8,165,24
1220,611223,Benjamin Pavard,226851,3/28/1996 0:00,182.88,148,20
1221,109589,Benjamin Police,183828,5/19/1988 0:00,187.96,165,32
1222,41358,Benjamin Psaume,163666,1/12/1985 0:00,172.72,165,27
1223,192920,Benjamin Stambouli,198200,8/13/1990 0:00,180.34,181,24
1224,644002,Benjamin Tetteh,229793,7/10/1997 0:00,193.04,183,21
1225,243482,Benjamin van Leer,204367,4/9/1992 0:00,187.96,168,23
1226,357220,Benjamin-Kantie Karamoko,226759,5/17/1995 0:00,195.58,198,21
1227,25342,Benjani Mwaruwari,138671,8/13/1978 0:00,187.96,172,23
1228,72259,Bennard Yao Kumordzi,198971,3/21/1985 0:00,187.96,159,22
1229,34947,"Bennedict McCarthy,27",134957,11/12/1977 0:00,182.88,192,23
1230,40006,Benoit Assou-Ekotto,157392,3/24/1984 0:00,180.34,152,21
1231,26112,Benoit Cheyrou,41734,5/3/1981 0:00,182.88,172,21
1232,11319,Benoit Costil,158121,7/3/1987 0:00,187.96,190,21
1233,131394,Benoit Ladriere,188175,4/27/1987 0:00,172.72,157,20
1234,37560,Benoit Lesoimier,150468,2/21/1983 0:00,172.72,148,20
1235,39993,Benoit Pedretti,41874,11/12/1980 0:00,177.8,159,18
1236,157375,Benoit Poulain,188727,7/24/1987 0:00,185.42,176,21
1237,41092,Benoit Tremoulinas,177635,12/28/1985 0:00,172.72,143,19
1238,107132,Beram Kayal,193550,5/2/1988 0:00,177.8,163,20
1239,260964,Berat Djimsiti,208165,2/19/1993 0:00,190.5,183,20
1240,66583,Berat Sadik,172547,9/14/1986 0:00,193.04,183,21
1241,286131,Berkay Tolga Dabanli,212980,6/27/1990 0:00,190.5,194,19
1242,26657,Bernard Hofstede,28277,9/22/1980 0:00,180.34,168,20
1243,32577,Bernard Mendy,5231,8/20/1981 0:00,180.34,170,18
1244,529285,Bernard Mensah,222457,10/17/1994 0:00,177.8,143,18
1245,119005,Bernard Parker,190471,3/16/1986 0:00,170.18,143,20
1246,34531,Bernardo Corradi,560,3/30/1976 0:00,190.5,190,19
1247,75348,Bernardo Dominguez,154454,7/6/1979 0:00,185.42,190,18
1248,488139,Bernardo Silva,218667,8/10/1994 0:00,172.72,143,20
1249,26896,Bernardo Vasconselos,148588,6/10/1979 0:00,187.96,185,20
1250,150764,Bernardo,186521,7/11/1989 0:00,193.04,187,17
1251,215168,Bernd Leno,192563,3/4/1992 0:00,190.5,183,20
1252,39842,Bernd Nehrig,177521,9/28/1986 0:00,180.34,174,16
1253,27421,Bernd Thijs,6186,6/28/1978 0:00,185.42,179,18
1254,38342,Bernt Evens,11814,11/9/1978 0:00,193.04,190,38
1255,33039,Berry Powel,148890,5/2/1980 0:00,187.96,192,35
1256,25619,Bertin Tomou,175576,8/8/1978 0:00,187.96,185,26
1257,95597,Bertrand Laquait,116334,4/13/1977 0:00,185.42,176,24
1258,5629,Bertrand Robert,112251,11/16/1983 0:00,175.26,150,24
1259,303059,Bertrand Traore,207948,9/6/1995 0:00,180.34,159,21
1260,155052,Beshart Abdurahimi,224772,7/31/1990 0:00,177.8,165,20
1261,300917,Betinho,211578,7/21/1993 0:00,177.8,163,21
1262,97498,Beto,182629,5/1/1982 0:00,182.88,179,20
1263,118356,Bigambo Rochat,193410,5/29/1991 0:00,175.26,143,21
1264,503629,Bilal Basacikoglu,209769,3/26/1995 0:00,177.8,141,21
1265,528050,Bilal Ould-Chikh,221907,7/28/1997 0:00,167.64,132,20
1266,22964,Billy Jones,138722,3/24/1987 0:00,180.34,170,22
1267,179901,Billy Ketkeophomphone,198264,3/24/1990 0:00,180.34,157,18
1268,402765,Billy King,212146,5/12/1994 0:00,177.8,150,19
1269,177760,Billy McKay,193552,10/22/1988 0:00,170.18,150,20
1270,32978,Billy Mehmet,140492,1/3/1984 0:00,187.96,185,20
1271,107408,Bira Dembele,186765,3/22/1988 0:00,190.5,192,21
1272,450493,Birama Ndoye,215495,3/27/1994 0:00,187.96,176,19
1273,348408,Birama Toure,209698,6/6/1992 0:00,182.88,165,19
1274,37965,Birger Maertens,122653,6/28/1980 0:00,182.88,196,19
1275,294252,Birger Verstraete,210831,4/16/1994 0:00,175.26,146,20
1276,40274,Birkir Bjarnason,175789,5/27/1988 0:00,182.88,165,19
1277,291620,Bjarne Thoelke,205096,4/11/1992 0:00,190.5,185,18
1278,23997,Bjarni Vidarsson,158879,3/5/1988 0:00,187.96,168,18
1279,25015,Bjoern Helge Riise,52474,6/21/1983 0:00,175.26,159,36
1280,33657,Bjoern Vleminckx,134787,12/1/1985 0:00,182.88,181,37
1281,294254,Bjorn Engels,210828,9/15/1994 0:00,193.04,183,30
1282,68114,Bjorn Ruytinx,170494,8/18/1980 0:00,182.88,187,26
1283,393272,Blair Spittal,223663,12/19/1995 0:00,182.88,159,25
1284,26419,Blaise Matuidi,170890,4/9/1987 0:00,175.26,154,21
1285,26544,Blaise N'Kufo,52042,5/25/1975 0:00,187.96,185,23
1286,13329,Blazej Telichowski,148480,6/6/1984 0:00,187.96,179,20
1287,47553,Blazey Augustyn,183228,1/26/1988 0:00,190.5,187,22
1288,30940,Blerim Dzemaili,138699,4/12/1986 0:00,177.8,161,24
1289,27415,Bo Svensson,6971,8/4/1979 0:00,190.5,192,22
1290,197910,Bo-Kyung Kim,199183,10/6/1989 0:00,177.8,148,21
1291,23021,Boaz Myhill,51261,11/9/1982 0:00,190.5,203,23
1292,171046,Bob Schepers,202560,3/30/1992 0:00,182.88,165,19
1293,16199,Boban Bajkovic,225599,3/15/1985 0:00,187.96,185,20
1294,4863,Boban Grncarov,142579,8/12/1982 0:00,193.04,198,21
1295,174526,Boban Jovic,227898,6/25/1991 0:00,177.8,163,22
1296,24741,Bobby Zamora,53436,1/16/1981 0:00,185.42,192,19
1297,474671,Bobley Anderson,216420,3/3/1992 0:00,185.42,176,24
1298,569038,Bobo,223337,3/20/1982 0:00,182.88,165,21
1299,26262,Bocundji Ca,165427,12/28/1986 0:00,172.72,154,22
1300,39725,Bogdan Lobont,136875,1/18/1978 0:00,185.42,172,22
1301,150209,Bogdan Milic,189967,11/24/1987 0:00,203.2,216,17
1302,89548,Bojan Bozovic,164407,2/3/1985 0:00,190.5,185,19
1303,58499,Bojan Jokic,177149,5/17/1986 0:00,175.26,165,18
1304,104378,Bojan Jorgacevic,183197,2/12/1982 0:00,187.96,190,19
1305,96643,Bojan Krkic,176993,8/28/1990 0:00,170.18,143,20
1306,46030,Bolatti,183429,2/17/1985 0:00,190.5,179,18
1307,26587,Boldiszar Bodor,45616,4/27/1982 0:00,180.34,179,19
1308,465730,Boli Bolingoli-Mbombo,215970,7/1/1995 0:00,180.34,159,20
1309,555443,Boliguibia Ouattara,223869,7/2/1988 0:00,185.42,170,18
1310,30896,Bonaventure Kalou,2153,1/12/1978 0:00,182.88,170,19
1311,98242,Boris Godal,213359,5/27/1987 0:00,187.96,172,21
1312,80184,Boris Pandza,181814,12/15/1986 0:00,187.96,185,21
1313,69341,Boris Peskovic,148499,6/30/1976 0:00,187.96,190,21
1314,435684,Boris Radunovic,231073,5/26/1996 0:00,193.04,185,22
1315,30464,Boris Smiljanic,6862,9/28/1976 0:00,190.5,198,23
1316,141160,Boris Vukcevic,193281,3/16/1990 0:00,182.88,179,21
1317,200917,Borja Baston,194996,8/25/1992 0:00,190.5,181,22
1318,242151,Borja Ekiza,202143,3/6/1988 0:00,180.34,161,20
1319,38431,Borja Fernandez,110787,1/14/1981 0:00,185.42,161,22
1320,175305,Borja Garcia,194761,11/2/1990 0:00,175.26,159,18
1321,213823,Borja Gomez,198790,5/14/1988 0:00,182.88,179,20
1322,410424,Borja Lopez,212129,2/2/1994 0:00,193.04,185,18
1323,635772,Borja Mayoral,228635,4/5/1997 0:00,180.34,148,19
1324,33895,Borja Neru,112458,1/20/1974 0:00,182.88,165,17
1325,33747,Borja Oubina,110117,5/17/1982 0:00,177.8,165,18
1326,213831,Borja Perez,146612,4/1/1982 0:00,182.88,176,17
1327,38433,Borja Valero,161956,1/12/1985 0:00,175.26,161,19
1328,102623,Borja Viguera,193891,3/26/1987 0:00,182.88,176,19
1329,40601,Bosko Jankovic,178604,3/1/1984 0:00,182.88,172,20
1330,26223,Bostjan Cesar,139274,7/9/1982 0:00,190.5,196,18
1331,30934,Boubacar Barry Copa,120309,12/30/1979 0:00,180.34,152,19
1332,131411,Boubacar Dembele,188123,3/1/1982 0:00,182.88,172,20
1333,154433,Boubacar Diabang Dialiba,189939,7/13/1988 0:00,177.8,152,19
1334,38212,Boubacar Diarra,7280,7/15/1979 0:00,185.42,190,18
1335,288622,Boubacar Fofana,208030,11/6/1989 0:00,193.04,181,19
1336,112561,Boubacar Mansaly,188288,2/4/1988 0:00,175.26,150,18
1337,35996,Boubacar Sanogo,171899,12/17/1982 0:00,187.96,181,19
1338,265591,Boubacar Sylla,204896,4/17/1991 0:00,177.8,168,17
1339,103482,Bouchaib El Moubarki,189500,1/12/1978 0:00,170.18,143,18
1340,24116,Boudewijn Zenden,5750,8/15/1976 0:00,175.26,154,19
1341,25519,Boukari Drame,168799,7/22/1985 0:00,180.34,163,19
1342,278341,Bouna Sarr,204472,1/31/1992 0:00,177.8,143,22
1343,46416,Bourama Ouattara,176690,9/13/1984 0:00,180.34,154,20
1344,26484,Boy Waterman,137552,1/24/1984 0:00,187.96,183,19
1345,30380,Brad Friedel,11983,5/18/1971 0:00,187.96,203,18
1346,69650,Brad Guzan,164505,9/9/1984 0:00,193.04,209,18
1347,301237,Brad McKay,213555,3/26/1993 0:00,182.88,165,17
1348,515338,Brad Smith,210389,4/9/1994 0:00,175.26,154,19
1349,24583,Bradley Johnson,152536,4/28/1987 0:00,177.8,150,20
1350,35442,Bradley Jones,165735,3/19/1982 0:00,190.5,168,19
1351,23593,Bradley Orr,152740,11/1/1982 0:00,182.88,165,20
1352,150038,Braga,8205,6/1/1983 0:00,180.34,179,30
1353,281110,Brahim Darri,205557,9/14/1994 0:00,180.34,150,25
1354,93359,Brahim Ferradj,183901,9/4/1987 0:00,172.72,181,23
1355,26589,Bram Castro,109493,9/30/1982 0:00,190.5,183,22
1356,67939,Bram De Ly,178747,1/21/1984 0:00,182.88,168,28
1357,178758,Bram Nuytinck,193091,5/4/1990 0:00,190.5,176,22
1358,37215,Bram van Polen,209371,10/11/1985 0:00,177.8,161,22
1359,36835,Bram Verbist,122827,3/5/1983 0:00,182.88,196,18
1360,505059,Branco van den Boomen,229158,7/21/1995 0:00,190.5,183,19
1361,40197,Brandao,121591,6/16/1980 0:00,187.96,172,20
1362,352358,Brandley Kuwas,228666,9/19/1992 0:00,177.8,161,20
1363,445873,Brandon Mechele,212204,1/28/1993 0:00,187.96,179,19
1364,258245,Branimir Hrgota,209504,1/12/1993 0:00,185.42,163,19
1365,31306,Branislav Ivanovic,178372,2/22/1984 0:00,185.42,201,19
1366,176303,Branislav Micic,198515,4/17/1990 0:00,185.42,183,20
1367,432217,Branislav Ninaj,229065,5/17/1994 0:00,190.5,187,19
1368,207240,Branko Bankovic,200234,4/11/1992 0:00,175.26,163,21
1369,12454,Branko Ilic,162830,2/6/1983 0:00,187.96,176,20
1370,19674,Branko Jelic,183037,5/5/1977 0:00,182.88,170,20
1371,16292,Branko Lazarevic,199460,5/14/1984 0:00,185.42,170,18
1372,38379,Braulio,166088,9/18/1985 0:00,182.88,170,20
1373,110331,Brayan Angulo,184035,11/2/1989 0:00,172.72,159,19
1374,198777,Brayan Beckeles,219285,11/28/1985 0:00,185.42,176,18
1375,281999,Brayan Perea,213303,2/25/1993 0:00,187.96,176,17
1376,95615,Brecht Capon,179811,4/22/1988 0:00,180.34,159,21
1377,208929,Brecht Dejaeghere,201043,5/29/1991 0:00,172.72,154,20
1378,6803,Brecht Verbrugghe,152027,4/29/1982 0:00,182.88,165,20
1379,26777,Brede Hangeland,46815,6/20/1981 0:00,195.58,203,18
1380,527103,Breel Embolo,222357,2/14/1997 0:00,185.42,185,21
1381,200871,Breitner,190970,9/9/1989 0:00,170.18,146,17
1382,316688,Brendon Galloway,209852,3/17/1996 0:00,185.42,163,19
1383,535800,Breno,222708,3/6/1995 0:00,175.26,161,21
1384,93041,Breno,180955,10/13/1989 0:00,190.5,187,17
1385,30842,Brett Emerton,2151,2/22/1979 0:00,185.42,187,17
1386,30503,Brett Holman,138336,3/27/1984 0:00,177.8,165,17
1387,23299,Brett Ormerod,15639,10/18/1976 0:00,177.8,172,18
1388,32561,Brian Allison,173982,6/23/1988 0:00,177.8,161,23
1389,67228,Brian Easton,188257,3/5/1988 0:00,187.96,168,17
1390,95793,Brian Graham,170114,2/1/1988 0:00,187.96,163,24
1391,80678,Brian Hamalainen,172529,5/29/1989 0:00,175.26,176,21
1392,24788,Brian Jensen,51503,6/8/1975 0:00,185.42,172,26
1393,32825,Brian Kerr,53443,10/12/1981 0:00,177.8,146,19
1394,35500,Brian McLean,164771,2/28/1985 0:00,187.96,174,19
1395,195134,Brian McQueen,201426,1/1/1991 0:00,185.42,163,22
1396,26670,Brian van Loo,148828,4/2/1975 0:00,198.12,209,19
1397,26483,Brian Vandenbussche,148634,9/24/1981 0:00,195.58,203,19
1398,210691,Brice Dja Djedje,199286,12/23/1990 0:00,170.18,157,22
1399,104392,Brice Jovial,179071,1/25/1984 0:00,172.72,148,19
1400,186806,Brice Maubleu,196316,12/1/1989 0:00,193.04,183,22
1401,427980,Brice Ntambwe,204685,4/29/1993 0:00,187.96,185,19
1402,195737,Brice Owona,198585,3/4/1989 0:00,182.88,170,19
1403,11796,Briguel,20537,3/8/1979 0:00,175.26,161,19
1404,363910,Brito,209719,11/16/1987 0:00,177.8,150,20
1405,115160,Brown Ideye,186954,10/10/1988 0:00,180.34,172,20
1406,361322,Bruma,211368,10/24/1994 0:00,172.72,146,17
1407,361371,Bruninho,211120,9/30/1988 0:00,177.8,154,17
1408,32591,Bruno Aguiar,159460,6/20/1982 0:00,177.8,165,17
1409,25920,Bruno Alves,138110,11/27/1981 0:00,187.96,183,18
1410,375782,Bruno Alves,210292,6/9/1990 0:00,177.8,165,17
