id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A
872,1,1,2011/2012,22,1/25/2012 0:00,1032863,9997,10001,0,3,2.1,3.4,3.4
873,1,1,2011/2012,22,1/25/2012 0:00,1032864,1773,8571,0,2,3,3.4,2.3
874,1,1,2011/2012,22,1/25/2012 0:00,1032865,8203,9987,3,2,2.63,3.3,2.63
875,1,1,2011/2012,22,1/25/2012 0:00,1032866,9989,9984,2,2,2.8,3.25,2.5
876,1,1,2011/2012,22,1/25/2012 0:00,1032867,10000,9993,1,0,2,3.4,3.75
877,1,1,2011/2012,23,1/28/2012 0:00,1032868,9987,1773,5,0,1.33,5,9
878,1,1,2011/2012,23,1/28/2012 0:00,1032869,9991,9997,6,0,1.29,5.25,8
879,1,1,2011/2012,23,1/28/2012 0:00,1032870,9993,8635,0,0,5.5,3.75,1.62
880,1,1,2011/2012,23,1/28/2012 0:00,1032871,9994,8203,3,2,2.1,3.4,3.4
881,1,1,2011/2012,23,1/28/2012 0:00,1032872,8571,10000,0,0,2,3.3,3.75
882,1,1,2011/2012,23,1/29/2012 0:00,1032873,9998,8342,0,2,3.5,3.5,2
883,1,1,2011/2012,23,1/28/2012 0:00,1032874,10001,9989,0,2,2.1,3.3,3.5
884,1,1,2011/2012,23,1/29/2012 0:00,1032875,9984,9985,0,1,2.9,3.25,2.4
885,1,1,2011/2012,24,2/5/2012 0:00,1032876,8342,9993,5,1,1.4,4.33,8.5
886,1,1,2011/2012,24,2/5/2012 0:00,1032877,8635,9987,4,2,1.44,4.33,7
887,1,1,2011/2012,24,2/4/2012 0:00,1032878,9997,9984,0,1,2.9,3.3,2.4
888,1,1,2011/2012,24,2/4/2012 0:00,1032879,10000,10001,3,1,1.67,3.75,5
889,1,1,2011/2012,24,2/4/2012 0:00,1032881,9994,9998,3,1,1.91,3.5,4
890,1,1,2011/2012,24,2/4/2012 0:00,1032882,8203,8571,0,0,2,3.4,3.75
891,1,1,2011/2012,24,2/4/2012 0:00,1032883,9989,9985,0,2,4.33,3.5,1.83
892,1,1,2011/2012,24,2/4/2012 0:00,1032884,1773,9991,2,3,6,4,1.53
893,1,1,2011/2012,25,2/12/2012 0:00,1032885,9985,8635,1,2,3.2,3.25,2.25
894,1,1,2011/2012,25,2/11/2012 0:00,1032886,9987,9994,0,1,1.6,3.6,6
895,1,1,2011/2012,25,2/12/2012 0:00,1032887,9991,8342,1,3,1.91,3.4,4
896,1,1,2011/2012,25,2/11/2012 0:00,1032888,9993,9997,3,2,1.57,3.75,6
897,1,1,2011/2012,25,2/11/2012 0:00,1032889,8571,9998,2,2,1.91,3.4,4
898,1,1,2011/2012,25,2/11/2012 0:00,1032890,9989,10000,2,1,2.8,3.25,2.5
899,1,1,2011/2012,25,2/11/2012 0:00,1032891,10001,1773,1,3,1.91,3.4,4
900,1,1,2011/2012,25,2/11/2012 0:00,1032892,9984,8203,1,0,2.1,3.4,3.4
901,1,1,2011/2012,26,2/19/2012 0:00,1032893,8342,8571,2,1,1.4,4.33,8.5
902,1,1,2011/2012,26,2/19/2012 0:00,1032894,8635,10001,3,1,1.13,8.5,17
903,1,1,2011/2012,26,2/18/2012 0:00,1032895,9997,9989,1,1,2.25,3.4,3.1
904,1,1,2011/2012,26,2/19/2012 0:00,1032896,10000,9985,4,2,2.8,3.3,2.5
905,1,1,2011/2012,26,2/18/2012 0:00,1032897,1773,9984,2,3,3,3.4,2.3
906,1,1,2011/2012,26,2/18/2012 0:00,1032898,9994,9991,1,1,3.4,3.4,2.1
907,1,1,2011/2012,26,2/18/2012 0:00,1032899,8203,9993,2,1,1.83,3.5,4.33
908,1,1,2011/2012,26,2/18/2012 0:00,1032900,9998,9987,1,2,3,3.4,2.3
909,1,1,2011/2012,27,2/26/2012 0:00,1032901,9985,9997,0,0,1.29,5,11
910,1,1,2011/2012,27,2/26/2012 0:00,1032902,9987,8342,3,0,2.2,3.4,3.2
911,1,1,2011/2012,27,2/25/2012 0:00,1032903,9993,1773,2,1,1.62,3.8,5.5
912,1,1,2011/2012,27,2/25/2012 0:00,1032904,8571,9994,2,5,2,3.4,3.75
913,1,1,2011/2012,27,2/26/2012 0:00,1032905,9989,8635,0,0,6,4.33,1.5
914,1,1,2011/2012,27,2/25/2012 0:00,1032906,10001,8203,1,3,2.75,3.3,2.5
915,1,1,2011/2012,27,2/25/2012 0:00,1032907,9984,10000,1,0,2.4,3.25,2.9
916,1,1,2011/2012,27,2/25/2012 0:00,1032908,9991,9998,2,0,1.4,4.33,8
917,1,1,2011/2012,28,3/4/2012 0:00,1032909,8342,9985,1,0,1.83,3.6,4.2
918,1,1,2011/2012,28,3/4/2012 0:00,1032910,8635,9984,4,0,1.29,5.25,10
919,1,1,2011/2012,28,3/3/2012 0:00,1032911,9997,10000,1,0,3.4,3.4,2.1
920,1,1,2011/2012,28,3/3/2012 0:00,1032912,1773,9989,0,0,2.2,3.4,3.2
921,1,1,2011/2012,28,3/3/2012 0:00,1032913,9994,10001,4,0,1.44,4.2,7.5
922,1,1,2011/2012,28,3/3/2012 0:00,1032914,8571,9987,3,2,2.7,3.4,2.5
923,1,1,2011/2012,28,3/3/2012 0:00,1032915,8203,9991,0,2,2.7,3.4,2.5
924,1,1,2011/2012,28,3/3/2012 0:00,1032916,9998,9993,4,2,2.595699612,3.878717188,4.717238073
925,1,1,2011/2012,29,3/18/2012 0:00,1032917,9985,1773,4,0,1.25,6,10
926,1,1,2011/2012,29,3/18/2012 0:00,1032918,9991,8571,3,1,1.44,4.33,7
927,1,1,2011/2012,29,3/18/2012 0:00,1032919,9993,9994,2,2,2.75,3.2,2.6
928,1,1,2011/2012,29,3/18/2012 0:00,1032920,9997,8635,2,2,9.5,4.75,1.33
929,1,1,2011/2012,29,3/18/2012 0:00,1032921,10000,8203,2,0,2.1,3.3,3.5
930,1,1,2011/2012,29,3/18/2012 0:00,1032922,9989,9998,1,1,2.1,3.3,3.5
931,1,1,2011/2012,29,3/18/2012 0:00,1032923,10001,9987,3,2,5,3.8,1.67
932,1,1,2011/2012,29,3/18/2012 0:00,1032924,9984,8342,1,2,4.2,3.5,1.85
933,1,1,2011/2012,3,8/13/2011 0:00,1032708,8342,1773,1,0,1.22,6,12
934,1,1,2011/2012,3,8/13/2011 0:00,1032709,9987,10000,2,2,1.5,4.2,6.5
935,1,1,2011/2012,3,8/13/2011 0:00,1032710,9991,9985,3,1,2.1,3.5,3.3
936,1,1,2011/2012,3,8/13/2011 0:00,1032711,9993,10001,3,1,2,3.5,3.6
937,1,1,2011/2012,3,8/14/2011 0:00,1032712,9994,8635,0,1,4.5,3.75,1.75
938,1,1,2011/2012,3,8/13/2011 0:00,1032713,8571,9984,2,0,2.2,3.3,3.25
939,1,1,2011/2012,3,8/14/2011 0:00,1032714,8203,9989,2,1,1.8,3.5,4.5
940,1,1,2011/2012,3,8/13/2011 0:00,1032715,9998,9997,4,2,1.91,3.4,4
941,1,1,2011/2012,30,3/21/2012 0:00,1032925,8342,9989,1,0,1.29,5,9
942,1,1,2011/2012,30,3/21/2012 0:00,1032926,8635,10000,2,1,1.2,6.5,9.5
943,1,1,2011/2012,30,3/21/2012 0:00,1032927,9987,9991,3,1,2.5,3.2,2.63
944,1,1,2011/2012,30,3/21/2012 0:00,1032928,1773,9997,3,1,2.25,3.3,2.88
945,1,1,2011/2012,30,3/21/2012 0:00,1032929,9994,9984,1,0,2.2,3.25,3
946,1,1,2011/2012,30,3/21/2012 0:00,1032930,8571,9993,2,0,1.91,3.4,3.6
947,1,1,2011/2012,30,3/21/2012 0:00,1032931,8203,9985,1,2,2.63,3.2,2.5
948,1,1,2011/2012,30,3/21/2012 0:00,1032932,9998,10001,2,1,1.83,3.5,3.75
949,1,1,2011/2012,4,8/21/2011 0:00,1032716,9985,8571,3,1,1.53,3.8,6.75
950,1,1,2011/2012,4,8/20/2011 0:00,1032717,9997,9994,0,2,2.8,3.3,2.5
951,1,1,2011/2012,4,8/21/2011 0:00,1032718,10000,8342,1,1,2.63,3.5,2.5
952,1,1,2011/2012,4,8/20/2011 0:00,1032719,1773,8203,1,2,3.1,3.3,2.3
953,1,1,2011/2012,4,8/19/2011 0:00,1032720,9989,9993,1,1,2.2,3.3,3.3
954,1,1,2011/2012,4,8/20/2011 0:00,1032721,10001,9991,2,3,3.4,3.4,2.1
955,1,1,2011/2012,4,8/20/2011 0:00,1032722,9984,9987,3,2,3.3,3.3,2.2
956,1,1,2011/2012,4,8/21/2011 0:00,1032723,8635,9998,2,2,1.33,5,9
957,1,1,2011/2012,5,8/28/2011 0:00,1032724,8342,8635,1,1,2.3,3.4,3
958,1,1,2011/2012,5,8/27/2011 0:00,1032725,9987,8203,0,0,1.73,3.6,4.75
959,1,1,2011/2012,5,8/27/2011 0:00,1032726,9991,9989,1,0,1.36,4.75,8
960,1,1,2011/2012,5,8/28/2011 0:00,1032727,9993,9985,1,1,3,3.5,2.25
961,1,1,2011/2012,5,8/27/2011 0:00,1032728,9994,1773,0,1,1.62,3.75,5.5
962,1,1,2011/2012,5,8/27/2011 0:00,1032729,8571,9997,4,0,1.57,4,5.5
963,1,1,2011/2012,5,8/27/2011 0:00,1032730,9998,10000,3,1,2.1,3.5,3.3
964,1,1,2011/2012,5,8/27/2011 0:00,1032731,10001,9984,1,3,2.2,3.4,3.2
965,1,1,2011/2012,6,9/11/2011 0:00,1032732,8635,8571,2,0,1.33,5,9
966,1,1,2011/2012,6,9/10/2011 0:00,1032733,9985,10001,1,0,1.36,4.75,8.5
967,1,1,2011/2012,6,9/9/2011 0:00,1032734,9997,9987,3,4,3.8,3.6,1.91
968,1,1,2011/2012,6,9/11/2011 0:00,1032735,10000,9991,1,3,2.63,3.4,2.6
969,1,1,2011/2012,6,9/10/2011 0:00,1032736,1773,9998,3,1,2.4,3.4,2.8
970,1,1,2011/2012,6,9/11/2011 0:00,1032737,8203,8342,1,2,2.75,3.3,2.5
971,1,1,2011/2012,6,9/10/2011 0:00,1032738,9984,9993,2,1,1.83,3.5,4.33
972,1,1,2011/2012,6,9/10/2011 0:00,1032739,9989,9994,1,1,2.5,3.3,2.8
973,1,1,2011/2012,7,9/18/2011 0:00,1032740,9987,9985,3,0,2.25,3.5,3
974,1,1,2011/2012,7,9/18/2011 0:00,1032741,9991,8635,0,1,2.5,3.3,2.8
975,1,1,2011/2012,7,9/17/2011 0:00,1032742,9993,10000,2,0,2.2,3.4,3.2
976,1,1,2011/2012,7,9/18/2011 0:00,1032743,9994,8342,1,2,3.75,3.4,2
977,1,1,2011/2012,7,9/17/2011 0:00,1032744,8571,1773,2,0,1.7,3.75,4.75
978,1,1,2011/2012,7,9/17/2011 0:00,1032745,9998,8203,5,1,2.2,3.5,3.1
979,1,1,2011/2012,7,9/17/2011 0:00,1032746,10001,9997,2,0,1.73,3.6,4.8
980,1,1,2011/2012,7,9/17/2011 0:00,1032747,9984,9989,0,0,1.75,3.75,4.5
981,1,1,2011/2012,8,9/24/2011 0:00,1032748,8342,9998,2,1,1.36,4.75,8
982,1,1,2011/2012,8,9/25/2011 0:00,1032749,8635,9993,3,2,1.33,5,8.5
983,1,1,2011/2012,8,9/25/2011 0:00,1032750,9985,9984,0,0,1.53,4,6
984,1,1,2011/2012,8,9/24/2011 0:00,1032751,9997,9991,3,4,5,3.75,1.67
985,1,1,2011/2012,8,9/24/2011 0:00,1032752,10000,8571,1,0,2.1,3.3,3.5
986,1,1,2011/2012,8,9/24/2011 0:00,1032753,1773,9987,1,1,3.6,3.5,2
987,1,1,2011/2012,8,9/24/2011 0:00,1032754,8203,9994,0,2,2.2,3.25,3.3
988,1,1,2011/2012,8,9/24/2011 0:00,1032755,9989,10001,0,0,2.05,3.4,3.5
989,1,1,2011/2012,9,10/2/2011 0:00,1032756,9985,9989,2,0,1.36,5,7.5
990,1,1,2011/2012,9,10/2/2011 0:00,1032757,9987,8635,0,1,2.7,3.4,2.5
991,1,1,2011/2012,9,10/1/2011 0:00,1032758,9991,1773,6,1,1.33,5.25,8
992,1,1,2011/2012,9,10/2/2011 0:00,1032759,9993,8342,1,1,4.5,3.75,1.75
993,1,1,2011/2012,9,10/1/2011 0:00,1032760,8571,8203,1,0,2,3.5,3.5
994,1,1,2011/2012,9,10/1/2011 0:00,1032761,9998,9994,3,3,2.05,3.6,3.4
995,1,1,2011/2012,9,10/1/2011 0:00,1032762,10001,10000,1,1,2.1,3.4,3.4
996,1,1,2011/2012,9,10/1/2011 0:00,1032763,9984,9997,2,2,1.4,4.6,7.5
997,1,1,2012/2013,1,7/28/2012 0:00,1223976,8571,8635,1,1,5.25,3.75,1.65
998,1,1,2012/2013,1,7/28/2012 0:00,1223977,9993,9994,2,4,2.38,3.25,3
999,1,1,2012/2013,1,7/28/2012 0:00,1223980,9998,1773,5,2,1.8,3.6,4.33
1000,1,1,2012/2013,1,7/29/2012 0:00,1223981,9985,10000,0,1,1.65,3.8,5
1001,1,1,2012/2013,1,7/28/2012 0:00,1223982,8203,9986,4,2,1.5,4,7
1002,1,1,2012/2013,1,7/28/2012 0:00,1223983,8342,8475,3,1,1.29,5.25,10
1003,1,1,2012/2013,1,7/29/2012 0:00,1223984,9991,9989,2,0,1.3,5,11
1004,1,1,2012/2013,1,7/29/2012 0:00,1223985,9987,9984,3,3,1.67,3.75,5
1005,1,1,2012/2013,10,10/7/2012 0:00,1224055,8342,9987,1,1,1.73,3.6,4.75
1006,1,1,2012/2013,10,10/7/2012 0:00,1224056,9985,8635,2,1,3.1,3.4,2.25
1007,1,1,2012/2013,10,10/5/2012 0:00,1224057,9993,9991,2,2,3.2,3.4,2.2
1008,1,1,2012/2013,10,10/6/2012 0:00,1224058,9986,1773,0,4,2.1,3.4,3.4
1009,1,1,2012/2013,10,10/6/2012 0:00,1224059,10000,9984,3,1,1.75,3.6,4.6
1010,1,1,2012/2013,10,10/6/2012 0:00,1224060,9994,9989,2,2,1.67,3.6,5.5
1011,1,1,2012/2013,10,10/6/2012 0:00,1224061,8203,8571,0,2,2.1,3.4,3.4
1012,1,1,2012/2013,10,10/6/2012 0:00,1224062,8475,9998,2,2,2.55,3.4,2.63
1013,1,1,2012/2013,11,10/19/2012 0:00,1224063,8635,8475,2,0,1.22,6,13
1014,1,1,2012/2013,11,10/20/2012 0:00,1224064,9987,9993,3,0,1.5,4,6.5
1015,1,1,2012/2013,11,10/20/2012 0:00,1224065,9991,8571,0,1,1.53,4,6
1016,1,1,2012/2013,11,10/20/2012 0:00,1224066,10000,9994,0,3,1.95,3.4,3.8
1017,1,1,2012/2013,11,10/20/2012 0:00,1224067,1773,8342,4,1,4.75,3.6,1.73
1018,1,1,2012/2013,11,10/20/2012 0:00,1224068,9989,9986,0,1,1.85,3.5,4.2
1019,1,1,2012/2013,11,10/21/2012 0:00,1224069,9998,9985,3,1,2.9,3.3,2.38
1020,1,1,2012/2013,11,10/20/2012 0:00,1224070,9984,8203,1,2,2.3,3.3,3.1
1021,1,1,2012/2013,12,10/28/2012 0:00,1224071,8342,9994,2,3,1.53,4.33,5.5
1022,1,1,2012/2013,12,10/26/2012 0:00,1224072,9985,9984,2,1,1.44,4.33,7
1023,1,1,2012/2013,12,10/27/2012 0:00,1224073,9991,9998,2,0,1.53,4.33,5.5
1024,1,1,2012/2013,12,10/27/2012 0:00,1224074,9993,1773,1,3,1.8,3.8,4
1025,1,1,2012/2013,12,10/27/2012 0:00,1224075,9986,8635,2,0,7,4.33,1.44
1026,1,1,2012/2013,12,10/28/2012 0:00,1224076,8571,9987,1,1,2.4,3.5,2.75
1027,1,1,2012/2013,12,10/27/2012 0:00,1224077,8203,9989,3,0,1.8,3.6,4.33
1028,1,1,2012/2013,12,10/27/2012 0:00,1224078,8475,10000,0,2,3.1,3.4,2.25
1029,1,1,2012/2013,13,10/30/2012 0:00,1224079,8635,9991,5,0,1.57,4.2,5.25
1030,1,1,2012/2013,13,10/31/2012 0:00,1224080,9987,9985,0,2,1.85,3.6,4
1031,1,1,2012/2013,13,10/31/2012 0:00,1224081,10000,9986,4,1,1.67,3.5,5.5
1032,1,1,2012/2013,13,10/31/2012 0:00,1224082,1773,8203,3,1,2.3,3.5,2.9
1033,1,1,2012/2013,13,10/31/2012 0:00,1224083,9994,8475,2,0,1.53,4,6
1034,1,1,2012/2013,13,10/31/2012 0:00,1224084,9989,8342,3,2,4.5,3.75,1.73
1035,1,1,2012/2013,13,10/31/2012 0:00,1224085,9998,8571,1,0,2.05,3.5,3.4
1036,1,1,2012/2013,13,10/31/2012 0:00,1224086,9984,9993,3,1,2.2,3.4,3.2
1037,1,1,2012/2013,14,11/4/2012 0:00,1224087,8342,10000,0,1,1.7,3.75,4.75
1038,1,1,2012/2013,14,11/4/2012 0:00,1224088,9985,1773,2,0,1.57,4,5.5
1039,1,1,2012/2013,14,11/3/2012 0:00,1224089,9991,9987,1,2,2.1,3.5,3.25
1040,1,1,2012/2013,14,11/3/2012 0:00,1224090,9993,8475,1,2,1.67,4,4.75
1041,1,1,2012/2013,14,11/3/2012 0:00,1224091,9986,9994,0,2,3.2,3.4,2.2
1042,1,1,2012/2013,14,11/3/2012 0:00,1224092,8571,9989,4,1,1.73,3.75,4.5
1043,1,1,2012/2013,14,11/3/2012 0:00,1224093,8203,8635,1,4,5.25,4,1.6
1044,1,1,2012/2013,14,11/3/2012 0:00,1224094,9998,9984,3,2,1.91,3.6,3.8
1045,1,1,2012/2013,15,11/11/2012 0:00,1224095,8635,8342,6,1,1.57,4.1,5.5
1046,1,1,2012/2013,15,11/11/2012 0:00,1224096,9987,9998,5,1,1.62,4.1,5
1047,1,1,2012/2013,15,11/10/2012 0:00,1224097,10000,8203,1,1,1.73,3.75,4.5
1048,1,1,2012/2013,15,11/10/2012 0:00,1224098,1773,8571,0,0,2.5,3.4,2.7
1049,1,1,2012/2013,15,11/9/2012 0:00,1224099,9994,9985,2,1,2.63,3.4,2.55
1050,1,1,2012/2013,15,11/10/2012 0:00,1224100,9989,9993,1,3,2.3,3.3,3.1
1051,1,1,2012/2013,15,11/10/2012 0:00,1224101,8475,9986,0,0,2.1,3.5,3.3
1052,1,1,2012/2013,15,11/10/2012 0:00,1224102,9984,9991,2,2,3.2,3.6,2.1
1053,1,1,2012/2013,16,11/18/2012 0:00,1224103,8635,8571,1,0,1.29,5,11
1054,1,1,2012/2013,16,11/17/2012 0:00,1224104,9986,8203,1,1,2.88,3.5,2.3
1055,1,1,2012/2013,16,11/18/2012 0:00,1224105,10000,9985,0,0,2.38,3.5,2.8
1056,1,1,2012/2013,16,11/17/2012 0:00,1224106,1773,9998,1,3,2.1,3.5,3.25
1057,1,1,2012/2013,16,11/18/2012 0:00,1224107,9994,9993,1,0,1.62,4,5
1058,1,1,2012/2013,16,11/17/2012 0:00,1224108,9989,9991,2,0,3.6,3.5,2
1059,1,1,2012/2013,16,11/17/2012 0:00,1224109,8475,8342,2,6,5,4.2,1.6
1060,1,1,2012/2013,16,11/17/2012 0:00,1224110,9984,9987,3,1,3.25,3.5,2.1
1061,1,1,2012/2013,17,11/25/2012 0:00,1224111,8342,9986,1,0,1.36,4.75,8.5
1062,1,1,2012/2013,17,11/23/2012 0:00,1224112,9985,9989,3,0,1.36,4.75,8
1063,1,1,2012/2013,17,11/25/2012 0:00,1224113,9987,1773,1,1,1.57,4.1,5.5
1064,1,1,2012/2013,17,11/24/2012 0:00,1224114,9991,10000,0,1,1.95,3.5,3.75
1065,1,1,2012/2013,17,11/24/2012 0:00,1224115,9993,8635,1,4,5.5,4,1.57
1066,1,1,2012/2013,17,11/24/2012 0:00,1224116,8571,9984,3,1,1.91,3.5,4
1067,1,1,2012/2013,17,11/24/2012 0:00,1224117,8203,8475,0,1,1.57,4.33,5
1068,1,1,2012/2013,17,11/24/2012 0:00,1224118,9998,9994,1,2,2.5,3.4,2.7
1069,1,1,2012/2013,18,12/1/2012 0:00,1224119,8342,8203,1,1,1.53,3.75,7
1070,1,1,2012/2013,18,12/1/2012 0:00,1224120,8635,9984,2,1,1.29,6,8.5
1071,1,1,2012/2013,18,12/1/2012 0:00,1224121,9986,8571,2,0,3,3.6,2.2
1072,1,1,2012/2013,18,12/1/2012 0:00,1224122,10000,9993,0,0,1.55,3.8,6.5
1073,1,1,2012/2013,18,12/1/2012 0:00,1224123,1773,9991,1,1,3.4,3.5,2.05
1074,1,1,2012/2013,18,12/2/2012 0:00,1224124,9994,9987,3,4,2.3,3.4,3
1075,1,1,2012/2013,18,12/1/2012 0:00,1224125,9989,9998,0,3,2.4,3.25,2.9
1076,1,1,2012/2013,18,12/2/2012 0:00,1224126,8475,9985,0,2,4.5,3.75,1.73
1077,1,1,2012/2013,19,12/7/2012 0:00,1224127,9985,9986,6,1,1.3,5.5,9
1078,1,1,2012/2013,19,12/9/2012 0:00,1224128,9987,9989,4,1,1.36,4.75,8.5
1079,1,1,2012/2013,19,12/8/2012 0:00,1224129,9991,8475,0,2,1.4,4.75,7.5
1080,1,1,2012/2013,19,12/9/2012 0:00,1224130,9993,8342,1,7,4.2,3.75,1.8
1081,1,1,2012/2013,19,12/8/2012 0:00,1224131,8571,10000,1,2,2.4,3.3,2.9
1082,1,1,2012/2013,19,12/8/2012 0:00,1224132,8203,9994,2,1,2.4,3.4,2.8
1083,1,1,2012/2013,19,12/8/2012 0:00,1224133,9998,8635,0,5,4.75,4.2,1.62
1084,1,1,2012/2013,19,12/8/2012 0:00,1224134,9984,1773,1,1,2,3.5,3.6
1085,1,1,2012/2013,2,8/4/2012 0:00,1223991,8635,9993,1,0,1.25,5.5,12
1086,1,1,2012/2013,2,8/4/2012 0:00,1223992,9986,8342,0,1,5.5,4,1.57
1087,1,1,2012/2013,2,8/5/2012 0:00,1223993,10000,9991,3,1,2.7,3.4,2.5
1088,1,1,2012/2013,2,8/5/2012 0:00,1223994,1773,9987,2,2,3.8,3.6,1.91
1089,1,1,2012/2013,2,8/4/2012 0:00,1223995,9994,9998,2,2,1.85,3.6,4
1090,1,1,2012/2013,2,8/3/2012 0:00,1223996,9989,9985,0,0,5,3.5,1.73
1091,1,1,2012/2013,2,8/4/2012 0:00,1223997,8475,8203,0,0,3.3,3.4,2.15
1092,1,1,2012/2013,2,8/4/2012 0:00,1223998,9984,8571,1,2,1.91,3.5,4
1093,1,1,2012/2013,20,12/15/2012 0:00,1224135,8342,9998,2,0,1.44,4.5,6.5
1094,1,1,2012/2013,20,12/16/2012 0:00,1224136,8635,1773,2,1,1.22,6,13
1095,1,1,2012/2013,20,12/15/2012 0:00,1224137,9986,9993,1,0,2.38,3.4,2.88
1096,1,1,2012/2013,20,12/16/2012 0:00,1224138,10000,9987,3,2,2.4,3.4,2.8
1097,1,1,2012/2013,20,12/15/2012 0:00,1224139,9994,9991,2,2,2.3,3.25,3.1
1098,1,1,2012/2013,20,12/15/2012 0:00,1224140,8203,9985,0,2,3,3.6,2.2
1099,1,1,2012/2013,20,12/15/2012 0:00,1224141,9989,9984,1,1,2.6,3.3,2.63
1100,1,1,2012/2013,20,12/15/2012 0:00,1224142,8475,8571,1,0,3,3.4,2.3
1101,1,1,2012/2013,21,12/23/2012 0:00,1224143,9985,8342,1,3,2.1,3.5,3.3
1102,1,1,2012/2013,21,12/23/2012 0:00,1224144,9987,8635,2,4,3.4,3.6,2.05
1103,1,1,2012/2013,21,12/22/2012 0:00,1224145,9991,9986,1,2,1.4,4.5,7.5
1104,1,1,2012/2013,21,12/22/2012 0:00,1224146,9993,8203,0,2,2.63,3.3,2.63
1105,1,1,2012/2013,21,12/22/2012 0:00,1224147,1773,9989,2,2,1.91,3.6,3.75
1106,1,1,2012/2013,21,12/21/2012 0:00,1224148,8571,9994,2,3,2.25,3.5,3
1107,1,1,2012/2013,21,12/22/2012 0:00,1224149,9998,10000,1,1,2.55,3.4,2.63
1108,1,1,2012/2013,21,12/22/2012 0:00,1224150,9984,8475,2,2,1.8,3.6,4.33
1109,1,1,2012/2013,22,12/26/2012 0:00,1224151,8342,8571,0,0,1.53,4,6
1110,1,1,2012/2013,22,12/27/2012 0:00,1224152,8635,9989,4,1,1.17,7,15
1111,1,1,2012/2013,22,12/27/2012 0:00,1224153,9985,9993,3,0,1.25,5.5,12
1112,1,1,2012/2013,22,12/26/2012 0:00,1224154,9986,9998,1,2,2.5,3.3,2.75
1113,1,1,2012/2013,22,12/26/2012 0:00,1224155,10000,1773,2,1,1.57,4,5.5
1114,1,1,2012/2013,22,12/26/2012 0:00,1224156,9994,9984,3,0,1.73,3.75,4.5
1115,1,1,2012/2013,22,12/26/2012 0:00,1224157,8203,9991,1,0,2.5,3.4,2.7
1116,1,1,2012/2013,22,12/26/2012 0:00,1224158,8475,9987,1,1,4,3.6,1.85
1117,1,1,2012/2013,23,2/27/2013 0:00,1224159,8635,10000,0,1,1.44,4.2,7.5
1118,1,1,2012/2013,23,1/19/2013 0:00,1224160,9987,9986,3,1,1.36,5,7.5
1119,1,1,2012/2013,23,1/19/2013 0:00,1224161,9991,9985,0,0,2.8,3.25,2.5
1120,1,1,2012/2013,23,1/19/2013 0:00,1224162,1773,9994,2,6,2.8,3.25,2.5
1121,1,1,2012/2013,23,1/19/2013 0:00,1224163,8571,9993,4,0,1.75,3.5,4.75
1122,1,1,2012/2013,23,1/19/2013 0:00,1224164,9989,8475,0,0,2,3.4,3.75
1123,1,1,2012/2013,23,1/19/2013 0:00,1224165,9998,8203,2,3,2.3,3.3,3.1
1124,1,1,2012/2013,23,2/28/2013 0:00,1224166,9984,8342,0,3,5,4.1,1.62
1125,1,1,2012/2013,24,1/27/2013 0:00,1224167,8342,9991,0,0,1.73,3.75,4.5
1126,1,1,2012/2013,24,1/25/2013 0:00,1224168,9985,8571,2,0,1.57,3.75,6
1127,1,1,2012/2013,24,1/26/2013 0:00,1224169,9993,9998,0,0,2.595699612,3.878717188,4.717238073
1128,1,1,2012/2013,24,2/20/2013 0:00,1224170,9986,9984,2,1,2.5,3.4,2.7
1129,1,1,2012/2013,24,1/26/2013 0:00,1224171,10000,9989,2,0,1.53,4,6
1130,1,1,2012/2013,24,1/26/2013 0:00,1224172,9994,8635,0,2,4.5,3.75,1.75
1131,1,1,2012/2013,24,1/26/2013 0:00,1224173,8203,9987,2,1,2.63,3.3,2.63
1132,1,1,2012/2013,24,1/26/2013 0:00,1224174,8475,1773,2,0,2.3,3.4,3
1133,1,1,2012/2013,25,2/3/2013 0:00,1224175,8635,9985,2,2,1.62,3.8,5.5
1134,1,1,2012/2013,25,2/3/2013 0:00,1224176,9987,8342,4,1,2.2,3.5,3.1
1135,1,1,2012/2013,25,2/2/2013 0:00,1224177,9991,9993,2,1,1.44,4.33,7
1136,1,1,2012/2013,25,2/2/2013 0:00,1224178,1773,9986,1,0,1.91,3.6,3.8
1137,1,1,2012/2013,25,2/2/2013 0:00,1224179,8571,8203,2,1,2,3.5,3.6
1138,1,1,2012/2013,25,2/2/2013 0:00,1224180,9989,9994,1,1,3.1,3.4,2.25
1139,1,1,2012/2013,25,2/2/2013 0:00,1224181,9998,8475,3,0,1.8,3.75,4.2
1140,1,1,2012/2013,25,2/2/2013 0:00,1224182,9984,10000,1,2,2.9,3.3,2.4
1141,1,1,2012/2013,26,2/9/2013 0:00,1224183,8342,1773,3,1,1.4,5,6.5
1142,1,1,2012/2013,26,2/10/2013 0:00,1224184,9985,9998,0,1,1.44,4.5,7
1143,1,1,2012/2013,26,2/9/2013 0:00,1224185,9993,9987,0,2,3.9,3.5,1.91
1144,1,1,2012/2013,26,2/9/2013 0:00,1224186,9986,9989,1,0,2.3,3.25,3.1
1145,1,1,2012/2013,26,2/9/2013 0:00,1224187,9994,10000,1,1,2.25,3.4,3.1
